image_index;index;phi1;Phi;phi2;slip_sys_no;slip_name;devang;point1_x;point1_y;point2_y;point2_y
2.3_8;16;68.2279748546365;149.964433693178;42.9648617478269;5;115;2.4308240412921;896.647566718995;675.343014128728;889.941130298273;707.198587127158
2.3_8;17;68.2279748546365;149.964433693178;42.9648617478269;3;110;2.90726111958233;848.02590266876;728.994505494505;891.617739403454;715.581632653061
2.3_8;17;68.2279748546365;149.964433693178;42.9648617478269;4;112;0.145234277785112;848.02590266876;728.994505494505;891.617739403454;715.581632653061
2.3_8;18;68.2279748546365;149.964433693178;42.9648617478269;1;111;4.46369785284535;740.722919937206;849.710361067504;794.374411302983;967.072998430141
2.3_8;18;68.2279748546365;149.964433693178;42.9648617478269;2;100;2.7951461752376;740.722919937206;849.710361067504;794.374411302983;967.072998430141
2.3_8;18;68.2279748546365;149.964433693178;42.9648617478269;4;112;4.08841928044941;740.722919937206;849.710361067504;794.374411302983;967.072998430141
2.3_8;18;68.2279748546365;149.964433693178;42.9648617478269;5;115;0.546755615292556;740.722919937206;849.710361067504;794.374411302983;967.072998430141
2.4_9;3;68.2279748546365;149.964433693178;42.9648617478269;3;110;3.18858019859393;518.5;745.5;561.5;732.5
2.4_9;3;68.2279748546365;149.964433693178;42.9648617478269;4;112;0.136084801225587;518.5;745.5;561.5;732.5
2.4_9;4;68.2279748546365;149.964433693178;42.9648617478269;3;110;3.72735718202879;724.5;798.5;769.5;777.5
2.4_9;4;68.2279748546365;149.964433693178;42.9648617478269;4;112;2.01606378070199;724.5;798.5;769.5;777.5
2.4_9;5;68.2279748546365;149.964433693178;42.9648617478269;3;110;3.30377709538977;734.5;757.5;854.5;727.5
2.4_9;5;68.2279748546365;149.964433693178;42.9648617478269;4;112;2.92125122334145;734.5;757.5;854.5;727.5
2.4_9;6;68.2279748546365;149.964433693178;42.9648617478269;3;110;1.0292815890352;768.5;403.5;809.5;433.5
2.4_9;6;68.2279748546365;149.964433693178;42.9648617478269;5;115;0.112324406494705;768.5;403.5;809.5;433.5
2.4_9;7;68.2279748546365;149.964433693178;42.9648617478269;1;111;0.975863301684162;812.5;440.5;872.5;613.5
2.4_9;7;68.2279748546365;149.964433693178;42.9648617478269;2;100;2.64441497929192;812.5;440.5;872.5;613.5
2.4_9;7;68.2279748546365;149.964433693178;42.9648617478269;3;110;0.293927109203931;812.5;440.5;872.5;613.5
2.4_9;7;68.2279748546365;149.964433693178;42.9648617478269;4;112;1.35114187408049;812.5;440.5;872.5;613.5
2.4_9;7;68.2279748546365;149.964433693178;42.9648617478269;5;115;1.87222760353652;812.5;440.5;872.5;613.5
2.4_9;8;68.2279748546365;149.964433693178;42.9648617478269;2;100;1.3450540008026;980.5;414.5;888.5;587.5
2.4_9;9;68.2279748546365;149.964433693178;42.9648617478269;3;110;0.352591248755757;824.553375196232;303.13579277865;978.801412872842;418.821821036106
2.4_9;9;68.2279748546365;149.964433693178;42.9648617478269;5;115;0.789014746774404;824.553375196232;303.13579277865;978.801412872842;418.821821036106
2.4_9;10;68.2279748546365;149.964433693178;42.9648617478269;2;100;3.22531926242914;831.259811616955;673.666405023548;869.821821036107;613.308477237048
2.4_9;10;68.2279748546365;149.964433693178;42.9648617478269;4;112;1.53428786518744;831.259811616955;673.666405023548;869.821821036107;613.308477237048
2.4_9;10;68.2279748546365;149.964433693178;42.9648617478269;5;115;2.6680712532178;831.259811616955;673.666405023548;869.821821036107;613.308477237048
2.4_9;11;68.2279748546365;149.964433693178;42.9648617478269;3;110;3.06566211072222;739.046310832025;703.845368916797;826.229984301413;692.109105180533
2.4_9;12;68.2279748546365;149.964433693178;42.9648617478269;1;111;0.0979927622089089;822.876766091052;668.636577708006;848.02590266876;747.437205651491
2.4_9;12;68.2279748546365;149.964433693178;42.9648617478269;2;100;4.07159735669643;822.876766091052;668.636577708006;848.02590266876;747.437205651491
2.4_9;12;68.2279748546365;149.964433693178;42.9648617478269;3;110;1.72110948660802;822.876766091052;668.636577708006;848.02590266876;747.437205651491
2.4_9;12;68.2279748546365;149.964433693178;42.9648617478269;4;112;2.77832425148474;822.876766091052;668.636577708006;848.02590266876;747.437205651491
2.4_9;12;68.2279748546365;149.964433693178;42.9648617478269;5;115;3.2994099809409;822.876766091052;668.636577708006;848.02590266876;747.437205651491
2.4_9;13;68.2279748546365;149.964433693178;42.9648617478269;5;115;2.25629385628805;464.082417582418;727.317896389325;521.087127158556;755.820251177394
2.4_9;14;68.2279748546365;149.964433693178;42.9648617478269;1;111;4.47510998604532;348.396389324961;641.810832025118;403.724489795918;636.781004709576
2.4_9;15;68.2279748546365;149.964433693178;42.9648617478269;5;115;4.61066863042679;408.75431711146;635.104395604395;403.724489795918;717.258241758242
2.4_9;16;68.2279748546365;149.964433693178;42.9648617478269;4;112;2.38299177207075;405.401098901099;722.288069073783;427.197017268446;754.143642072213
2.5_10;1;68.2279748546365;149.964433693178;42.9648617478269;4;112;1.11185313236381;382.5;575.5;401.5;681.5
2.5_10;2;68.2279748546365;149.964433693178;42.9648617478269;1;111;0.120366945853697;697.5;838.5;733.5;937.5
2.5_10;2;68.2279748546365;149.964433693178;42.9648617478269;2;100;1.78891862346361;697.5;838.5;733.5;937.5
2.5_10;2;68.2279748546365;149.964433693178;42.9648617478269;3;110;0.561569246624205;697.5;838.5;733.5;937.5
2.5_10;2;68.2279748546365;149.964433693178;42.9648617478269;4;112;0.495645518252397;697.5;838.5;733.5;937.5
2.5_10;2;68.2279748546365;149.964433693178;42.9648617478269;5;115;1.01673124770828;697.5;838.5;733.5;937.5
2.5_10;3;68.2279748546365;149.964433693178;42.9648617478269;4;112;2.79047606149863;750.5;697.5;794.5;653.5
2.5_10;3;68.2279748546365;149.964433693178;42.9648617478269;5;115;0.522773387060017;750.5;697.5;794.5;653.5
2.5_10;4;68.2279748546365;149.964433693178;42.9648617478269;3;110;3.45291871299817;754.5;642.5;791.5;631.5
2.5_10;4;68.2279748546365;149.964433693178;42.9648617478269;4;112;0.400423315631085;754.5;642.5;791.5;631.5
2.5_10;5;68.2279748546365;149.964433693178;42.9648617478269;1;111;3.62608285074271;770.5;405.5;795.5;504.5
2.5_10;6;68.2279748546365;149.964433693178;42.9648617478269;3;110;1.86769345354389;782.5;599.5;867.5;580.5
2.5_10;6;68.2279748546365;149.964433693178;42.9648617478269;4;112;4.3573348651872;782.5;599.5;867.5;580.5
2.5_10;7;68.2279748546365;149.964433693178;42.9648617478269;4;112;4.30648795835917;792.5;509.5;853.5;579.5
2.5_10;8;68.2279748546365;149.964433693178;42.9648617478269;3;110;3.7071447321752;808.5;385.5;951.5;509.5
2.5_10;8;68.2279748546365;149.964433693178;42.9648617478269;4;112;2.34066624105428;808.5;385.5;951.5;509.5
2.5_10;8;68.2279748546365;149.964433693178;42.9648617478269;5;115;1.7353687759503;808.5;385.5;951.5;509.5
2.5_10;9;68.2279748546365;149.964433693178;42.9648617478269;3;110;3.06279434893067;813.5;315.5;841.5;334.5
2.5_10;9;68.2279748546365;149.964433693178;42.9648617478269;5;115;1.92118835339952;813.5;315.5;841.5;334.5
2.5_10;10;68.2279748546365;149.964433693178;42.9648617478269;4;112;2.76155264608407;812.817111459969;393.672684458398;853.055729984302;340.021193092621
2.5_10;10;68.2279748546365;149.964433693178;42.9648617478269;5;115;1.62776925805397;812.817111459969;393.672684458398;853.055729984302;340.021193092621
2.5_10;11;68.2279748546365;149.964433693178;42.9648617478269;3;110;3.29269147253952;824.553375196232;343.374411302982;916.766875981162;405.408948194662
2.5_10;11;68.2279748546365;149.964433693178;42.9648617478269;5;115;2.15108547700823;824.553375196232;343.374411302982;916.766875981162;405.408948194662
2.5_10;12;68.2279748546365;149.964433693178;42.9648617478269;5;115;0.760859788916321;889.941130298273;455.707221350078;913.413657770801;400.379120879121
2.5_10;13;68.2279748546365;149.964433693178;42.9648617478269;3;110;0.781364811950375;868.145211930926;529.478021978022;958.682103610675;511.035321821036
2.5_10;14;68.2279748546365;149.964433693178;42.9648617478269;5;115;1.08803220450625;831.259811616955;650.19387755102;879.88147566719;524.44819466248
2.5_10;15;68.2279748546365;149.964433693178;42.9648617478269;3;110;4.39227462662644;792.697802197802;655.223704866562;853.055729984302;648.51726844584
2.5_10;16;68.2279748546365;149.964433693178;42.9648617478269;4;112;2.6073171138255;400.371271585557;678.696232339089;465.759026687598;690.432496075353
2.5_10;16;68.2279748546365;149.964433693178;42.9648617478269;5;115;4.68598596174118;400.371271585557;678.696232339089;465.759026687598;690.432496075353
2.5_10;17;68.2279748546365;149.964433693178;42.9648617478269;4;112;4.67713101885305;234.386970172684;469.120094191523;229.357142857143;651.870486656201
2.5_10;18;68.2279748546365;149.964433693178;42.9648617478269;2;100;4.83872095597695;438.93328100471;682.04945054945;504.321036106751;713.90502354788
2.5_10;18;68.2279748546365;149.964433693178;42.9648617478269;5;115;2.84695107093478;438.93328100471;682.04945054945;504.321036106751;713.90502354788
3.1_11;1;68.2279748546365;149.964433693178;42.9648617478269;3;110;0.1566536615919;265.5;447.5;237.5;576.5
3.1_11;1;68.2279748546365;149.964433693178;42.9648617478269;4;112;3.24171421778083;265.5;447.5;237.5;576.5
3.1_11;1;68.2279748546365;149.964433693178;42.9648617478269;5;115;2.07314922123963;265.5;447.5;237.5;576.5
3.1_11;2;68.2279748546365;149.964433693178;42.9648617478269;4;112;2.20673614161318;369.5;523.5;351.5;674.5
3.1_11;2;68.2279748546365;149.964433693178;42.9648617478269;5;115;1.31631777492469;369.5;523.5;351.5;674.5
3.1_11;3;68.2279748546365;149.964433693178;42.9648617478269;4;112;0.266937283610536;456.5;677.5;572.5;708.5
3.1_11;3;68.2279748546365;149.964433693178;42.9648617478269;5;115;0.100658449540849;456.5;677.5;572.5;708.5
3.1_11;4;68.2279748546365;149.964433693178;42.9648617478269;1;111;0.807597258888435;734.5;813.5;778.5;957.5
3.1_11;4;68.2279748546365;149.964433693178;42.9648617478269;2;100;4.78120185337726;734.5;813.5;778.5;957.5
3.1_11;4;68.2279748546365;149.964433693178;42.9648617478269;3;110;2.43071398328907;734.5;813.5;778.5;957.5
3.1_11;4;68.2279748546365;149.964433693178;42.9648617478269;4;112;3.48792874816571;734.5;813.5;778.5;957.5
3.1_11;4;68.2279748546365;149.964433693178;42.9648617478269;5;115;4.00901447762185;734.5;813.5;778.5;957.5
3.1_11;5;68.2279748546365;149.964433693178;42.9648617478269;2;100;2.45017495215119;863.5;546.5;801.5;646.5
3.1_11;5;68.2279748546365;149.964433693178;42.9648617478269;4;112;2.30943217546564;863.5;546.5;801.5;646.5
3.1_11;5;68.2279748546365;149.964433693178;42.9648617478269;5;115;3.44321556349584;863.5;546.5;801.5;646.5
3.1_11;6;68.2279748546365;149.964433693178;42.9648617478269;3;110;2.38819934542635;838.5;409.5;896.5;457.5
3.1_11;6;68.2279748546365;149.964433693178;42.9648617478269;4;112;3.65961162780292;838.5;409.5;896.5;457.5
3.1_11;6;68.2279748546365;149.964433693178;42.9648617478269;5;115;0.416423389200875;838.5;409.5;896.5;457.5
3.1_11;7;68.2279748546365;149.964433693178;42.9648617478269;2;100;3.88539281027162;868.5;468.5;848.5;510.5
3.1_11;7;68.2279748546365;149.964433693178;42.9648617478269;5;115;3.23548804870751;868.5;468.5;848.5;510.5
3.1_11;8;68.2279748546365;149.964433693178;42.9648617478269;3;110;1.20889113240969;886.5;58.5;873.5;113.5
3.1_11;8;68.2279748546365;149.964433693178;42.9648617478269;4;112;4.29395168859478;886.5;58.5;873.5;113.5
3.1_11;8;68.2279748546365;149.964433693178;42.9648617478269;5;115;1.02091175042558;886.5;58.5;873.5;113.5
3.1_11;9;68.2279748546365;149.964433693178;42.9648617478269;1;111;4.23761646893656;430.550235478807;618.33830455259;462.405808477237;688.755886970172
3.1_11;9;68.2279748546365;149.964433693178;42.9648617478269;2;100;2.56906479132889;430.550235478807;618.33830455259;462.405808477237;688.755886970172
3.1_11;9;68.2279748546365;149.964433693178;42.9648617478269;3;110;4.91955266141712;430.550235478807;618.33830455259;462.405808477237;688.755886970172
3.1_11;9;68.2279748546365;149.964433693178;42.9648617478269;4;112;3.86233789654061;430.550235478807;618.33830455259;462.405808477237;688.755886970172
3.1_11;9;68.2279748546365;149.964433693178;42.9648617478269;5;115;0.320674231383829;430.550235478807;618.33830455259;462.405808477237;688.755886970172
3.2_12;1;68.2279748546365;149.964433693178;42.9648617478269;3;110;3.10336837530057;268.5;486.5;234.5;701.5
3.2_12;1;68.2279748546365;149.964433693178;42.9648617478269;4;112;0.0183078191298039;268.5;486.5;234.5;701.5
3.2_12;1;68.2279748546365;149.964433693178;42.9648617478269;5;115;0.872110547571474;268.5;486.5;234.5;701.5
3.2_12;2;68.2279748546365;149.964433693178;42.9648617478269;4;112;0.0340954625466982;363.5;558.5;369.5;670.5
3.2_12;3;68.2279748546365;149.964433693178;42.9648617478269;4;112;2.48858586920322;447.5;739.5;492.5;743.5
3.2_12;3;68.2279748546365;149.964433693178;42.9648617478269;5;115;0.206875540135612;447.5;739.5;492.5;743.5
3.2_12;4;68.2279748546365;149.964433693178;42.9648617478269;1;111;3.67051055421541;521.5;769.5;539.5;752.5
3.2_12;4;68.2279748546365;149.964433693178;42.9648617478269;4;112;4.42705310311543;521.5;769.5;539.5;752.5
3.2_12;4;68.2279748546365;149.964433693178;42.9648617478269;5;115;1.11380365455593;521.5;769.5;539.5;752.5
3.2_12;5;68.2279748546365;149.964433693178;42.9648617478269;4;112;2.55507997418195;542.5;753.5;599.5;758.5
3.2_12;5;68.2279748546365;149.964433693178;42.9648617478269;5;115;0.140381435155493;542.5;753.5;599.5;758.5
3.2_12;6;68.2279748546365;149.964433693178;42.9648617478269;1;111;1.12025640852956;715.5;844.5;758.5;969.5
3.2_12;6;68.2279748546365;149.964433693178;42.9648617478269;2;100;2.78880808613745;715.5;844.5;758.5;969.5
3.2_12;6;68.2279748546365;149.964433693178;42.9648617478269;3;110;0.438320216048889;715.5;844.5;758.5;969.5
3.2_12;6;68.2279748546365;149.964433693178;42.9648617478269;4;112;1.49553498092601;715.5;844.5;758.5;969.5
3.2_12;6;68.2279748546365;149.964433693178;42.9648617478269;5;115;2.01662071038192;715.5;844.5;758.5;969.5
3.2_12;7;68.2279748546365;149.964433693178;42.9648617478269;3;110;2.76038882012752;797.5;673.5;878.5;639.5
3.2_12;7;68.2279748546365;149.964433693178;42.9648617478269;4;112;0.230450788636629;797.5;673.5;878.5;639.5
3.2_12;8;68.2279748546365;149.964433693178;42.9648617478269;3;110;3.68830675497431;782.5;585.5;817.5;576.5
3.2_12;8;68.2279748546365;149.964433693178;42.9648617478269;4;112;2.53672156375691;782.5;585.5;817.5;576.5
3.2_12;9;68.2279748546365;149.964433693178;42.9648617478269;5;115;1.73463196141398;851.5;393.5;823.5;456.5
3.2_12;10;68.2279748546365;149.964433693178;42.9648617478269;4;112;2.06818296468143;822.5;353.5;849.5;392.5
3.2_12;11;68.2279748546365;149.964433693178;42.9648617478269;3;110;2.77938440109814;826.5;724.5;962.5;705.5
3.2_12;12;68.2279748546365;149.964433693178;42.9648617478269;4;112;4.75795328783189;846.5;530.5;906.5;626.5
3.2_12;13;68.2279748546365;149.964433693178;42.9648617478269;4;112;0.407210721586081;865.5;322.5;1004.5;451.5
3.2_12;13;68.2279748546365;149.964433693178;42.9648617478269;5;115;3.66882429541801;865.5;322.5;1004.5;451.5
3.2_12;14;68.2279748546365;149.964433693178;42.9648617478269;4;112;1.71396318386701;919.5;512.5;966.5;579.5
3.2_12;15;68.2279748546365;149.964433693178;42.9648617478269;3;110;0.215806033822916;920.5;508.5;1023.5;451.5
3.2_12;16;68.2279748546365;149.964433693178;42.9648617478269;3;110;4.60324582340732;819.523547880691;454.030612244898;861.438775510204;480.856357927786
3.2_12;16;68.2279748546365;149.964433693178;42.9648617478269;5;115;3.46163982787624;819.523547880691;454.030612244898;861.438775510204;480.856357927786
3.2_12;17;68.2279748546365;149.964433693178;42.9648617478269;3;110;4.69296494718648;849.702511773941;472.473312401884;817.84693877551;578.099686028257
3.2_12;17;68.2279748546365;149.964433693178;42.9648617478269;5;115;2.46316206435074;849.702511773941;472.473312401884;817.84693877551;578.099686028257
3.2_12;18;68.2279748546365;149.964433693178;42.9648617478269;4;112;3.79146859367937;801.080847723705;668.636577708006;762.518838304553;717.258241758242
3.2_12;18;68.2279748546365;149.964433693178;42.9648617478269;5;115;3.17592695703179;801.080847723705;668.636577708006;762.518838304553;717.258241758242
3.2_12;19;68.2279748546365;149.964433693178;42.9648617478269;1;111;0.719318921689705;869.821821036107;641.810832025118;910.06043956044;641.810832025118
3.2_12;19;68.2279748546365;149.964433693178;42.9648617478269;5;115;4.87273231988023;869.821821036107;641.810832025118;910.06043956044;641.810832025118
3.2_12;20;68.2279748546365;149.964433693178;42.9648617478269;4;112;0.663932716860026;428.873626373626;673.666405023548;432.226844583987;752.467032967033
3.2_12;21;68.2279748546365;149.964433693178;42.9648617478269;2;100;1.15256648455434;370.192307692308;650.19387755102;425.520408163265;670.313186813187
3.3_13;1;68.2279748546365;149.964433693178;42.9648617478269;1;111;0.236428460667615;684.5;850.5;727.5;969.5
3.3_13;1;68.2279748546365;149.964433693178;42.9648617478269;2;100;1.9049801382768;684.5;850.5;727.5;969.5
3.3_13;1;68.2279748546365;149.964433693178;42.9648617478269;3;110;0.445507731810884;684.5;850.5;727.5;969.5
3.3_13;1;68.2279748546365;149.964433693178;42.9648617478269;4;112;0.6117070330651;684.5;850.5;727.5;969.5
3.3_13;1;68.2279748546365;149.964433693178;42.9648617478269;5;115;1.13279276252132;684.5;850.5;727.5;969.5
3.3_13;2;68.2279748546365;149.964433693178;42.9648617478269;3;110;2.9322784883548;776.5;722.5;922.5;702.5
3.3_13;3;68.2279748546365;149.964433693178;42.9648617478269;2;100;1.88188879042726;854.5;427.5;1007.5;492.5
3.3_13;4;68.2279748546365;149.964433693178;42.9648617478269;2;100;3.25331371475489;950.5;600.5;902.5;698.5
3.3_13;4;68.2279748546365;149.964433693178;42.9648617478269;5;115;3.86756714422413;950.5;600.5;902.5;698.5
3.3_13;5;68.2279748546365;149.964433693178;42.9648617478269;3;110;0.934737692769193;819.523547880691;499.299058084772;960.358712715856;609.955259026687
3.3_13;5;68.2279748546365;149.964433693178;42.9648617478269;5;115;1.03703826345514;819.523547880691;499.299058084772;960.358712715856;609.955259026687
3.4_14;1;68.2279748546365;149.964433693178;42.9648617478269;4;112;4.11906531138256;322.5;470.5;318.5;695.5
3.4_14;2;68.2279748546365;149.964433693178;42.9648617478269;4;112;3.10058096366942;396.5;525.5;396.5;729.5
3.4_14;3;68.2279748546365;149.964433693178;42.9648617478269;4;112;0.471250821618742;406.5;720.5;583.5;745.5
3.4_14;3;68.2279748546365;149.964433693178;42.9648617478269;5;115;3.16671223095637;406.5;720.5;583.5;745.5
3.4_14;4;68.2279748546365;149.964433693178;42.9648617478269;2;100;3.34280974078098;770.5;829.5;830.5;957.5
3.4_14;4;68.2279748546365;149.964433693178;42.9648617478269;4;112;4.63608284599277;770.5;829.5;830.5;957.5
3.4_14;4;68.2279748546365;149.964433693178;42.9648617478269;5;115;1.09441918083672;770.5;829.5;830.5;957.5
3.4_14;5;68.2279748546365;149.964433693178;42.9648617478269;2;100;2.11540575872253;842.5;613.5;801.5;680.5
3.4_14;5;68.2279748546365;149.964433693178;42.9648617478269;4;112;2.64420136889423;842.5;613.5;801.5;680.5
3.4_14;5;68.2279748546365;149.964433693178;42.9648617478269;5;115;3.7779847569246;842.5;613.5;801.5;680.5
3.4_14;6;68.2279748546365;149.964433693178;42.9648617478269;4;112;1.7297001321704;806.5;389.5;906.5;489.5
3.4_14;7;68.2279748546365;149.964433693178;42.9648617478269;4;112;0.222311442682399;912.5;534.5;858.5;594.5
3.4_14;7;68.2279748546365;149.964433693178;42.9648617478269;5;115;3.53556089124414;912.5;534.5;858.5;594.5
3.4_14;8;68.2279748546365;149.964433693178;42.9648617478269;4;112;1.89786260148443;1045.5;484.5;928.5;645.5
3.4_14;8;68.2279748546365;149.964433693178;42.9648617478269;5;115;0.764079213454945;1045.5;484.5;928.5;645.5
3.4_14;9;68.2279748546365;149.964433693178;42.9648617478269;3;110;3.48835777658093;948.5;411.5;1034.5;485.5
3.4_14;9;68.2279748546365;149.964433693178;42.9648617478269;4;112;2.55945319664842;948.5;411.5;1034.5;485.5
3.4_14;9;68.2279748546365;149.964433693178;42.9648617478269;5;115;1.51658182035633;948.5;411.5;1034.5;485.5
3.4_14;10;68.2279748546365;149.964433693178;42.9648617478269;1;111;3.76217708294804;896.647566718995;475.826530612245;910.06043956044;529.478021978022
3.4_14;10;68.2279748546365;149.964433693178;42.9648617478269;4;112;4.98601340629006;896.647566718995;475.826530612245;910.06043956044;529.478021978022
3.4_14;11;68.2279748546365;149.964433693178;42.9648617478269;3;110;2.15635573344764;807.787284144427;609.955259026687;853.055729984302;591.512558869701
3.4_14;11;68.2279748546365;149.964433693178;42.9648617478269;4;112;0.834483875315193;807.787284144427;609.955259026687;853.055729984302;591.512558869701
3.5_15;1;68.2279748546365;149.964433693178;42.9648617478269;1;111;3.76217708294804;401.5;555.5;413.5;603.5
3.5_15;1;68.2279748546365;149.964433693178;42.9648617478269;4;112;4.98601340628998;401.5;555.5;413.5;603.5
3.5_15;2;68.2279748546365;149.964433693178;42.9648617478269;3;110;2.08838521662256;444.5;615.5;420.5;710.5
3.5_15;2;68.2279748546365;149.964433693178;42.9648617478269;5;115;0.14141766621798;444.5;615.5;420.5;710.5
3.5_15;3;68.2279748546365;149.964433693178;42.9648617478269;4;112;2.63577999251382;420.5;601.5;470.5;610.5
3.5_15;3;68.2279748546365;149.964433693178;42.9648617478269;5;115;4.6575230830527;420.5;601.5;470.5;610.5
3.5_15;4;68.2279748546365;149.964433693178;42.9648617478269;4;112;1.61381575666225;420.5;715.5;661.5;771.5
3.5_15;4;68.2279748546365;149.964433693178;42.9648617478269;5;115;1.78009459073009;420.5;715.5;661.5;771.5
3.5_15;5;68.2279748546365;149.964433693178;42.9648617478269;4;112;1.61882209046349;494.5;627.5;500.5;673.5
3.5_15;6;68.2279748546365;149.964433693178;42.9648617478269;4;112;2.12786169821244;509.5;667.5;551.5;671.5
3.5_15;6;68.2279748546365;149.964433693178;42.9648617478269;5;115;0.567599711125495;509.5;667.5;551.5;671.5
3.5_15;7;68.2279748546365;149.964433693178;42.9648617478269;1;111;4.08821236070086;549.5;707.5;573.5;684.5
3.5_15;7;68.2279748546365;149.964433693178;42.9648617478269;4;112;4.00935129662997;549.5;707.5;573.5;684.5
3.5_15;7;68.2279748546365;149.964433693178;42.9648617478269;5;115;0.696101848070212;549.5;707.5;573.5;684.5
3.5_15;8;68.2279748546365;149.964433693178;42.9648617478269;2;100;3.63569296358487;759.5;848.5;797.5;928.5
3.5_15;8;68.2279748546365;149.964433693178;42.9648617478269;4;112;4.92896606879674;759.5;848.5;797.5;928.5
3.5_15;8;68.2279748546365;149.964433693178;42.9648617478269;5;115;1.38730240364053;759.5;848.5;797.5;928.5
3.5_15;9;68.2279748546365;149.964433693178;42.9648617478269;1;111;4.63650612116555;784.5;648.5;816.5;645.5
3.5_15;10;68.2279748546365;149.964433693178;42.9648617478269;3;110;1.67495215486401;785.5;672.5;835.5;661.5
3.5_15;10;68.2279748546365;149.964433693178;42.9648617478269;4;112;4.55007616386716;785.5;672.5;835.5;661.5
3.5_15;11;68.2279748546365;149.964433693178;42.9648617478269;3;110;4.70417859432656;817.5;337.5;974.5;478.5
3.5_15;11;68.2279748546365;149.964433693178;42.9648617478269;4;112;1.34363237890267;817.5;337.5;974.5;478.5
3.5_15;11;68.2279748546365;149.964433693178;42.9648617478269;5;115;2.73240263810179;817.5;337.5;974.5;478.5
3.5_15;12;68.2279748546365;149.964433693178;42.9648617478269;4;112;1.58263713467366;832.5;427.5;875.5;488.5
3.5_15;13;68.2279748546365;149.964433693178;42.9648617478269;3;110;2.66003138121442;871.5;495.5;955.5;475.5
3.5_15;13;68.2279748546365;149.964433693178;42.9648617478269;4;112;3.5649969375168;871.5;495.5;955.5;475.5
3.5_15;14;68.2279748546365;149.964433693178;42.9648617478269;2;100;2.00834735186641;1020.5;527.5;981.5;591.5
3.5_15;14;68.2279748546365;149.964433693178;42.9648617478269;4;112;2.75125977574997;1020.5;527.5;981.5;591.5
3.5_15;14;68.2279748546365;149.964433693178;42.9648617478269;5;115;3.88504316378028;1020.5;527.5;981.5;591.5
3.5_15;15;68.2279748546365;149.964433693178;42.9648617478269;5;115;0.636651108734675;819.523547880691;633.427786499215;878.204866562009;494.26923076923
3.5_15;16;68.2279748546365;149.964433693178;42.9648617478269;4;112;4.85999490079526;343.366562009419;495.945839874411;326.600470957614;727.317896389325
3.5_15;16;68.2279748546365;149.964433693178;42.9648617478269;5;115;3.96957653410694;343.366562009419;495.945839874411;326.600470957614;727.317896389325
4.1_16;1;68.2279748546365;149.964433693178;42.9648617478269;4;112;0.831176058713315;692.5;795.5;719.5;950.5
4.1_16;2;68.2279748546365;149.964433693178;42.9648617478269;3;110;3.78833586154326;740.5;687.5;896.5;668.5
4.1_16;3;68.2279748546365;149.964433693178;42.9648617478269;3;110;3.1766255598044;787.5;518.5;848.5;480.5
4.1_16;4;68.2279748546365;149.964433693178;42.9648617478269;1;111;1.63392139861767;840.5;391.5;860.5;460.5
4.1_16;4;68.2279748546365;149.964433693178;42.9648617478269;3;110;3.25703812301831;840.5;391.5;860.5;460.5
4.1_16;4;68.2279748546365;149.964433693178;42.9648617478269;4;112;4.31425288789491;840.5;391.5;860.5;460.5
4.1_16;4;68.2279748546365;149.964433693178;42.9648617478269;5;115;4.83533861735119;840.5;391.5;860.5;460.5
4.1_16;5;68.2279748546365;149.964433693178;42.9648617478269;2;100;2.44264441620634;886.5;6.5;852.5;73.5
4.1_16;5;68.2279748546365;149.964433693178;42.9648617478269;5;115;4.67823644277256;886.5;6.5;852.5;73.5
4.1_16;6;68.2279748546365;149.964433693178;42.9648617478269;5;115;0.606111369823257;784.3147566719;360.140502354788;849.702511773941;397.025902668759
4.2_17;1;68.2279748546365;149.964433693178;42.9648617478269;2;100;1.92584652583921;87.5;346.5;188.5;389.5
4.2_17;2;68.2279748546365;149.964433693178;42.9648617478269;3;110;3.95957684392822;315.5;521.5;299.5;633.5
4.2_17;2;68.2279748546365;149.964433693178;42.9648617478269;4;112;0.874516287744081;315.5;521.5;299.5;633.5
4.2_17;2;68.2279748546365;149.964433693178;42.9648617478269;5;115;0.0159020789221921;315.5;521.5;299.5;633.5
4.2_17;3;68.2279748546365;149.964433693178;42.9648617478269;4;112;1.70060117880024;344.5;698.5;448.5;722.5
4.2_17;3;68.2279748546365;149.964433693178;42.9648617478269;5;115;1.86688001286795;344.5;698.5;448.5;722.5
4.2_17;4;68.2279748546365;149.964433693178;42.9648617478269;1;111;3.92873411236958;398.5;577.5;418.5;658.5
4.2_17;4;68.2279748546365;149.964433693178;42.9648617478269;4;112;4.81945637686858;398.5;577.5;418.5;658.5
4.2_17;5;68.2279748546365;149.964433693178;42.9648617478269;4;112;1.06822311082545;420.5;667.5;486.5;683.5
4.2_17;5;68.2279748546365;149.964433693178;42.9648617478269;5;115;1.23450194489311;420.5;667.5;486.5;683.5
4.2_17;6;68.2279748546365;149.964433693178;42.9648617478269;1;111;3.18599119917061;508.5;674.5;522.5;661.5
4.2_17;6;68.2279748546365;149.964433693178;42.9648617478269;4;112;4.91157245816013;508.5;674.5;522.5;661.5
4.2_17;6;68.2279748546365;149.964433693178;42.9648617478269;5;115;1.59832300960022;508.5;674.5;522.5;661.5
4.2_17;7;68.2279748546365;149.964433693178;42.9648617478269;4;112;0.556109659066131;508.5;747.5;639.5;780.5
